m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
1428.5088,103.4735,1428.5088,1607.3877,1643.6323,119.0579,1643.6323,1849.4495,-36.3823,175.239,142.5389,491.9257,1
1111.124,80.4831,1111.124,1250.2603,1278.4517,92.6059,1278.4517,1438.541,-112.2691,226.317,197.0393,503.5466,1
864.2548,62.6027,864.2548,972.478,994.4066,72.0324,994.4066,1118.927,-83.3708,129.7105,137.4065,374.6404,1
663.1266,76.0386,663.1266,756.4128,773.4699,56.0272,773.4699,870.325,-227.88,100.5362,227.88,471.7916,1
-235.1131,286.9983,310.027,648.165,601.6209,43.5786,601.6209,676.9565,-212.1891,142.704,215.9226,483.0648,1
-518.2318,313.9187,523.3674,1157.1675,467.953,33.8962,467.953,526.5505,-164.7832,132.159,180.4618,418.1375,1
-785.7766,155.5134,785.7766,1161.4358,363.983,26.3658,363.983,409.562,-132.3739,81.3463,135.6933,263.0128,1
-1027.9722,138.223,1027.9722,1211.1082,283.1128,20.5074,283.1128,318.5647,-37.852,135.2298,124.9963,237.1927,1
-935.2569,165.8636,935.2569,1282.9756,220.2105,15.9511,220.2105,247.7856,-39.2984,99.5756,78.302,247.8744,1
-1051.4287,173.2153,1051.4287,1341.5879,171.2837,12.4078,171.2837,192.7327,76.6033,182.496,167.4796,365.6022,1
-860.9583,302.744,860.9583,1315.6577,126.2578,38.3959,130.7745,149.9104,11.8112,71.7785,60.9787,148.8826,1
-869.4824,154.16,869.4824,1157.3601,-1117.4786,240.8142,1117.4786,1465.8933,64.1421,82.1972,81.776,212.2983,1
-638.0024,136.5882,638.0024,887.5201,-1699.5177,100.7613,1699.5177,1899.2971,-6.5971,120.8306,101.1467,282.7354,1
-607.3467,114.5998,607.3467,814.3516,-2005.6516,198.8231,2005.6516,2330.8533,57.5292,89.5227,85.2461,223.7118,1
-500.4085,135.0992,500.4085,648.1868,-2132.0208,111.9398,2132.0208,2311.2585,20.4602,133.1961,116.4843,228.3424,1
-395.8644,274.0745,405.6828,855.7242,-1880.3964,146.2122,1880.3964,2197.0408,79.5798,161.1636,129.7903,443.3479,1
-309.6764,216.5576,317.9637,662.1937,-1534.759,111.172,1534.759,1726.9424,57.3532,125.9282,125.4549,259.8484,1
-150.0189,178.2905,193.3066,473.5734,-1193.7687,86.4724,1193.7687,1343.2531,75.366,51.6369,78.7142,166.6184,1
-131.3902,168.859,177.1987,400.4415,-928.5391,67.2585,928.5391,1044.8112,81.0373,87.4981,100.2171,252.3698,1
-32.5336,124.3119,111.5583,235.3358,-722.2375,52.3168,722.2375,812.6766,71.0086,84.9894,95.1403,185.8278,1
47.9156,172.6434,155.2738,323.3397,-561.7722,40.6922,561.7722,632.1175,35.7883,69.6691,54.389,209.105,1
-3.5778,86.2449,73.0673,159.0179,-436.9586,31.6512,436.9586,491.6748,80.9807,93.463,97.6747,246.3229,1
115.7874,77.0016,116.7179,242.1097,-339.8757,24.6196,339.8757,382.4352,6.6787,60.8636,50.7476,118.8726,1
117.3104,91.8396,129.5878,297.7452,-264.3627,19.1496,264.3627,297.4664,40.4085,101.3929,95.043,210.1931,1
141.7126,77.0134,141.7126,295.7578,-205.627,14.8948,205.627,231.3757,41.5673,97.0304,80.6783,208.1869,1
213.3332,74.8872,213.3332,334.1147,-159.9411,11.5854,159.9411,179.969,25.979,51.3566,50.0106,106.283,1
150.8676,154.9718,174.2181,516.066,-104.6167,42.3174,104.6167,139.9838,27.2654,60.4451,54.7532,141.9268,1
199.8395,184.7258,231.7816,533.618,67.5245,166.3344,156.96,330.2717,36.0271,130.0767,110.7918,296.9888,1
206.4705,215.665,263.3341,563.8505,133.0191,222.9247,201.1988,583.2281,-2.1126,96.3957,80.0554,213.9481,1
189.1326,160.1275,199.0022,513.5421,275.041,162.9667,279.3671,603.1882,4.1392,68.0234,56.9133,135.6667,1
143.6161,161.6043,185.8056,399.512,332.1935,142.8903,332.1935,572.9725,-1.9606,95.7156,75.8086,190.1222,1
144.3193,80.9934,149.3599,265.1072,406.1597,128.6351,406.1597,676.6973,-12.6408,128.3115,111.8317,245.1504,1
103.3583,148.9329,122.6987,441.389,401.6563,115.9903,401.6563,605.4565,-4.5968,74.0206,63.7177,169.551,1
151.1196,143.2492,167.0892,452.8024,474.2212,128.1913,474.2212,703.8832,-1.0654,90.4814,76.7233,186.3197,1
79.1168,90.0891,105.4023,243.9845,423.0866,111.2929,423.0866,606.9316,-20.813,68.0286,58.2106,152.9988,1
80.5573,51.1745,80.5573,197.885,450.3802,150.53,450.3802,669.0373,-2.5766,96.0629,80.4179,183.4137,1
76.2523,106.3138,109.5789,241.3979,408.2528,122.0386,408.2528,636.8865,-22.2169,57.9641,49.153,141.0023,1
99.0659,107.4735,109.2245,302.0537,424.6038,116.5804,424.6038,645.4211,-19.128,54.1849,45.4015,134.9117,1
4.5306,86.6257,69.9201,197.0631,332.5458,91.7775,332.5458,482.8685,4.2387,61.8284,54.8582,114.3481,1
46.8529,77.667,76.968,176.3314,364.9362,113.1029,364.9362,561.7976,-12.9627,98.4352,85.9968,180.302,0
13.2272,102.3553,85.8754,217.3405,252.6055,157.6182,252.6055,614.1189,-24.3265,39.0279,32.7822,116.8795,0
-6.3005,97.2027,75.6544,215.5421,262.4716,166.7954,262.4716,562.1628,-4.3908,38.0367,33.2282,76.4589,0
-17.656,37.9383,34.5992,81.5264,220.0451,117.5649,220.0451,411.6765,-11.0928,85.4878,77.3311,138.3418,0
-26.4122,58.1145,54.2126,122.6271,178.0425,111.2937,178.0425,381.697,-25.651,42.9359,41.4881,108.8698,0
-136.6398,126.8301,136.6398,487.0404,-417.3842,649.8408,524.8027,1445.791,7.4055,86.208,67.1827,177.7786,0
-928.1601,173.9293,928.1601,1169.1982,-1209.704,87.6251,1209.704,1361.1837,-15.093,74.4941,63.639,152.1768,0
-921.0591,122.0271,921.0591,1116.3804,-940.9341,68.1579,940.9341,1058.7584,133.8249,165.7721,182.1544,435.0996,0
-447.7768,153.9924,447.7768,656.4509,-731.8787,53.0157,731.8787,823.5251,392.7966,90.7769,392.7966,574.3024,0
-17.2574,84.0999,66.6725,195.0221,-569.2712,41.2339,569.2712,640.5555,303.8965,166.8752,315.4203,542.7037,0
239.5226,57.2619,239.5226,371.1842,-442.7913,32.0734,442.7913,498.2378,-104.3493,78.3388,111.1986,253.8972,0
40.9886,114.6761,99.569,238.4713,-344.4126,24.9488,344.4126,387.5402,-168.4216,61.6341,168.4216,277.8369,0
3.5155,261.4874,194.875,760.3589,-267.8915,19.4052,267.8915,301.4371,-174.824,72.0391,174.824,288.4309,0
-1065.6199,71.3366,1065.6199,1185.9973,-208.3718,15.0936,208.3718,234.4643,-146.6171,75.1422,147.3528,258.3314,0
-791.824,100.6563,791.824,907.2753,559.2073,475.785,638.1709,1162.5725,-101.5008,54.5953,101.5008,187.1516,0
-345.0377,131.1285,345.0377,592.3247,1616.9357,203.5775,1616.9357,1950.2551,-77.6558,67.1315,81.6983,187.5732,0
86.3402,101.9078,113.8122,227.0551,2158.8232,123.8617,2158.8232,2340.0977,-88.7584,69.6472,94.7293,199.8481,0
412.8767,90.5325,412.8767,569.7573,2448.189,141.9957,2448.189,2664.1858,-46.9634,43.4699,55.4763,112.6985,0
640.8809,45.0165,640.8809,717.0032,1933.7432,140.0763,1933.7432,2175.8887,-43.9583,73.0794,72.7576,150.6381,0
736.4901,25.2963,736.4901,777.52,1504.1062,108.952,1504.1062,1692.4517,-21.8501,70.8876,57.4336,150.3152,0
746.3125,19.5167,746.3125,784.8059,1169.9253,84.7448,1169.9253,1316.4246,-10.8888,47.9092,42.2505,87.548,0
732.8627,28.9503,732.8627,791.6921,909.9924,65.9144,909.9924,1023.9426,1.4148,74.0285,63.3047,121.2925,0
633.3588,56.2024,633.3588,711.2219,707.8106,51.2712,707.8106,796.4434,-18.818,41.4869,40.5976,78.0975,0
526.0089,29.354,526.0089,573.7629,550.5493,39.8785,550.5493,619.49,-0.3821,39.7148,32.7369,91.2324,0
454.2737,26.9311,454.2737,504.5388,428.2281,31.0192,428.2281,481.8516,-0.7633,47.2844,40.3912,101.524,0
379.9045,40.407,379.9045,441.4705,333.0841,24.1277,333.0841,374.7937,16.0578,42.2504,38.682,78.9469,0
299.8282,28.1305,299.8282,335.5934,259.0795,18.7665,259.0795,291.5217,-1.4983,62.2307,52.04,108.299,0
230.0164,26.2713,230.0164,276.3596,201.5166,14.5975,201.5166,226.7512,14.6913,50.2067,46.1203,90.0735,0
158.1676,29.9278,158.1676,201.7568,156.7429,11.3542,156.7429,176.3711,-4.1358,45.6264,36.7813,102.2548,0
77.0766,44.8745,77.2587,141.1138,121.9173,8.8314,121.9173,137.1841,14.8734,47.9536,44.4264,87.193,0
-7.5928,32.0281,27.4752,61.6174,94.8288,6.8694,94.8288,106.7041,-11.1057,71.2,63.4193,135.4805,0
-43.2446,18.7316,43.2446,71.2717,43.7201,47.0603,56.2317,90.2078,11.9184,53.9925,48.4239,107.6295,0
-53.6069,20.0916,53.6069,93.125,-273.3525,70.6891,273.3525,409.6338,-14.3659,65.5216,59.8356,117.568,0
-45.4897,30.2255,45.4897,100.9963,-489.657,71.5988,489.657,575.5305,-3.4842,61.7437,50.0809,132.9517,0
-53.146,11.3679,53.146,71.8818,-593.0231,39.4011,593.0231,675.1128,-5.4947,77.0237,67.3877,127.1921,0
-54.1243,13.5972,54.1243,71.2756,-616.7029,29.4849,616.7029,669.3765,0.9119,37.9235,34.4375,57.0024,0
-101.2241,34.368,101.2241,152.4998,-628.574,29.0618,628.574,685.2839,-3.5325,60.1946,53.4749,104.2069,0
-96.9885,19.1911,96.9885,119.9509,-601.301,22.8716,601.301,641.2231,10.0452,55.5547,50.7477,86.8926,0
-96.7776,26.1718,96.7776,131.0857,-585.96,38.9448,585.96,648.644,6.494,54.8368,46.5881,105.0444,0
-98.12,18.9757,98.12,131.2495,-538.179,30.8445,538.179,592.4302,-5.3237,63.7056,55.156,102.5695,0
-111.7636,18.3836,111.7636,139.1936,-521.3844,33.2683,521.3844,597.5647,-10.6971,50.1083,44.8106,106.799,0
-101.8311,22.5772,101.8311,137.5118,-472.3925,30.6937,472.3925,519.2686,24.7245,52.1229,47.9868,96.1915,0
-100.3812,25.6993,100.3812,145.0984,-427.3758,33.81,427.3758,483.4263,3.7361,61.9018,51.7341,136.9937,0
-94.7433,20.6375,94.7433,127.6786,-389.6569,32.7846,389.6569,438.6379,7.2477,58.7783,53.6836,98.5757,0
-86.064,32.2015,86.064,134.4298,-345.7642,27.7028,345.7642,391.5674,9.2381,34.8698,30.2761,64.1145,0
-66.7838,22.5823,66.7838,109.1526,-303.462,28.6179,303.462,365.5232,-7.3839,52.8397,46.6883,91.9702,0
-67.7405,21.745,67.7405,108.2455,-265.3293,28.8312,265.3293,328.0696,4.3176,48.6956,41.0079,94.5381,0
-49.8014,13.0854,49.8014,71.7079,-233.5917,27.0829,233.5917,276.9727,0.6804,53.7778,46.8293,96.2096,0
-39.9467,20.2473,39.9467,72.0758,-211.7785,24.5132,211.7785,251.8511,-0.1392,50.7099,44.4696,88.2312,0
-32.7299,21.5314,34.1603,65.7672,-186.7027,15.2756,186.7027,214.4087,-0.0754,54.2118,47.4756,93.5233,0
-38.9263,22.4955,39.4321,81.1589,-157.501,30.2843,157.501,201.7317,-7.5502,44.329,39.0023,76.1365,1
-33.5055,22.9527,35.755,66.8774,-132.6656,17.0024,132.6656,159.496,4.3308,40.8964,35.0241,79.6622,1
-38.116,19.7192,38.116,88.9786,-114.7887,24.2409,114.7887,155.921,4.0812,64.5086,56.2379,115.4835,1
-20.801,16.3108,22.6136,47.0002,-97.088,28.3057,97.088,134.1439,12.1934,57.8763,51.9068,103.8447,1
-15.6192,15.8352,17.5922,42.5703,-77.6435,28.5155,77.6435,133.2634,8.7782,46.1603,40.8404,83.4022,1
-17.1779,11.8356,17.5231,41.719,-63.1486,33.3201,64.1698,109.0137,7.5255,54.429,46.7174,119.2029,1
-54.8577,125.5094,77.924,343.2896,-19.2755,80.0758,64.5317,188.3357,2.8058,97.1137,80.2632,190.6027,1
-151.934,77.8543,151.934,328.5481,-85.3826,48.4449,85.3826,173.4528,9.2399,68.1699,56.2348,124.3806,1
-44.8793,75.0387,76.7711,163.5292,-87.8959,111.4367,117.7931,286.7327,16.5369,107.314,91.1402,239.8147,1
7.5439,194.5557,152.3206,408.6689,-29.5733,209.0202,181.363,364.9042,92.4728,193.2908,192.7986,321.873,1
327.6416,242.263,331.5876,854.7318,115.8693,89.8008,118.3646,298.4465,190.3283,116.1341,191.9273,376.5364,1
1786.1893,396.8884,1786.1893,2146.3169,583.1381,375.3842,583.1381,1222.0541,79.1088,147.9579,147.275,309.8809,1
1575.8853,114.1541,1575.8853,1773.2192,1706.1829,139.3639,1706.1829,1888.5688,43.3249,145.4681,120.779,311.7839,1
1225.757,88.7905,1225.757,1379.2473,1429.0847,103.5175,1429.0847,1608.0361,-93.4181,134.7807,144.5314,296.3177,1
953.4193,69.062,953.4193,1072.8076,1111.5718,80.5151,1111.5718,1250.7639,-132.2627,79.5459,133.8121,266.0361,1
741.5895,53.7173,741.5895,834.4517,864.6033,62.6315,864.6033,972.8701,-271.1114,130.7582,278.6901,419.7487,1
564.848,75.1968,564.848,649.0544,672.5064,48.7135,672.5064,756.7185,-217.042,136.2896,224.6287,443.1464,1
-28.9327,389.6456,338.2263,772.9463,523.0891,37.8909,523.0891,588.5913,-187.2448,116.8495,188.889,385.1814,1
-668.7083,179.6405,668.7083,888.2439,406.8692,29.4723,406.8692,457.8179,-99.788,111.4442,127.1751,250.1866,1
-925.2418,169.2306,925.2418,1177.8108,316.471,22.9238,316.471,356.1001,-61.0891,105.2404,100.0769,274.1816,1
-1064.5244,187.2215,1064.5244,1413.8577,246.157,17.8308,246.157,276.9812,14.2506,101.909,86.974,216.5492,1
-1075.749,114.2006,1075.749,1336.1772,191.4652,13.8691,191.4652,215.4412,22.0697,62.3073,57.5361,131.3739,1
-1100.434,156.7047,1100.434,1298.0359,-439.302,380.0995,509.4371,876.7095,52.2668,83.2601,83.0135,178.6791,1
-1000.0549,182.2637,1000.0549,1339.4502,-1161.9077,225.0643,1161.9077,1459.8521,41.5586,161.6256,143.1658,310.63,1
-925.8586,200.8847,925.8586,1187.6818,-1517.5068,195.3683,1517.5068,1905.3713,22.7288,106.6856,91.9378,239.1429,1
-837.0872,237.1157,837.0872,1157.9619,-1824.593,193.1245,1824.593,2208.0969,2.6291,71.542,50.6506,174.7797,1
-620.6802,183.0398,620.6802,965.9874,-1756.3695,128.4082,1756.3695,2002.5247,-19.4649,165.9477,141.3548,342.7271,1
-548.4984,148.7047,548.4984,876.2595,-1752.6382,140.0969,1752.6382,1990.7926,46.4372,100.5881,89.8794,243.5544,1
-346.3297,179.5815,352.6746,569.4268,-1462.2002,109.6487,1462.2002,1594.3616,79.6479,88.5018,105.755,180.3214,1
-354.9421,157.9207,354.9421,569.6425,-1250.1079,92.4734,1250.1079,1407.8502,126.0305,70.4467,134.8824,225.2362,1
-229.0389,176.5151,238.5391,466.4351,-946.8686,74.255,946.8686,1060.3643,124.2755,82.4136,130.8573,265.989,1
-100.6765,111.4438,124.1373,293.114,-715.2595,97.2036,715.2595,858.6068,147.3122,72.1251,147.3122,291.6525,1
-64.2408,119.6147,113.8307,254.5245,-496.4989,167.1526,496.4989,659.202,104.0118,102.0252,113.4385,352.0959,1
48.4176,111.4458,84.7858,314.0034,-320.5955,137.3072,320.5955,555.6676,112.3973,81.7802,112.9185,301.6926,1
95.9025,114.4315,116.7792,332.6411,-109.7942,177.8905,165.2821,458.0752,51.0841,96.2139,91.2719,207.0148,1
111.112,97.6716,124.1423,301.2954,11.4283,124.2771,103.5835,262.5175,38.9193,75.0031,74.6099,150.2511,1
159.0,92.7035,159.0,359.3257,100.2021,158.8721,159.2264,315.929,36.9821,84.3613,72.9169,202.12,1
224.153,116.9275,224.153,469.9769,213.9723,198.1048,246.4875,677.1803,23.8021,73.4427,60.1177,173.9233,1
163.307,90.7428,163.307,318.4381,256.7096,175.0067,257.6251,548.3005,87.0236,63.4832,95.6136,190.004,1
254.7655,125.6853,254.7655,594.1802,478.1973,108.6262,478.1973,741.6743,43.2891,77.5346,70.9243,205.5758,1
185.403,101.6403,185.403,379.6753,428.1137,113.897,428.1137,620.0012,-5.9774,73.0334,61.9676,128.7452,1
210.3074,103.0241,210.4658,446.6732,469.3565,158.1105,469.3565,734.1859,-5.6336,66.6552,52.0928,143.4712,1
186.3863,89.4702,186.3863,390.8522,363.5145,187.3316,363.5145,666.4697,-38.108,58.3508,58.6627,138.4808,1
163.146,54.1399,163.146,240.7791,361.5803,102.1162,361.5803,524.858,-65.6764,69.3506,80.6158,192.4948,1
143.1998,160.455,174.3414,436.4091,268.1665,102.5882,268.1665,480.9994,-33.955,104.1352,90.1869,254.8252,1
158.4474,129.7476,158.4474,463.7529,252.4588,140.293,255.6701,434.6937,-55.403,98.2436,91.5356,218.2964,1
30.7776,57.1256,48.6434,161.3234,183.0182,126.4351,189.1145,364.265,-51.4976,50.1655,61.3561,130.7429,1
-32.0229,83.7716,77.4611,178.6737,145.7789,141.4991,168.6049,367.2208,-55.6072,50.9706,62.3859,132.3123,1
-137.9728,115.1373,147.0957,382.3575,11.1684,95.4021,85.0565,174.8903,-133.8268,70.6788,133.8268,302.0736,1
-383.482,81.3964,383.482,499.8046,-207.4067,155.2368,218.2506,494.0179,-123.6362,68.5336,124.5167,249.7501,1
-299.4591,99.3823,299.4591,560.8978,-566.9213,303.5248,566.9213,1168.3158,-149.4798,53.6589,149.4798,213.8965,0
-1011.1387,210.6272,1011.1387,1235.9927,-1013.497,73.4119,1013.497,1140.4077,-46.0741,47.0105,56.938,125.2101,0
-1014.054,73.4533,1014.054,1141.0342,-788.3198,57.1025,788.3198,887.0336,160.2279,104.4585,165.8591,288.567,0
-788.7531,57.1347,788.7531,887.5212,-613.1721,44.4142,613.1721,689.9538,227.1571,133.4793,241.1304,399.4106,0
-613.5092,44.4387,613.5092,690.333,-476.9383,34.5474,476.9383,536.6608,269.5339,253.598,305.6823,689.5522,0
-477.2006,34.5663,477.2006,536.9559,-370.9729,26.8713,370.9729,417.4263,189.3943,221.0289,245.0265,543.46,0
-245.6775,132.2648,245.6775,417.6559,-288.5508,20.9011,288.5508,324.6832,16.0762,180.7889,150.9855,356.7394,0
-64.5362,35.3644,66.3018,129.5266,-224.4409,16.2579,224.4409,252.5456,-203.8029,96.7612,203.8029,413.5363,0
181.3725,108.4145,181.3725,362.0691,-174.575,12.6456,174.575,196.4354,-214.8129,85.4908,214.8129,345.4077,0
154.1274,62.2118,154.1274,289.7397,-135.7882,9.8359,135.7882,152.7917,-132.9679,75.5143,132.9679,264.0193,0
410.8782,60.7294,410.8782,501.7009,227.1168,344.996,330.3852,762.6022,-125.6485,61.8167,125.6485,220.3717,0
417.4036,81.8881,417.4036,562.5773,1161.176,204.4446,1161.176,1482.3757,-126.4362,71.6893,126.4362,227.4818,0
625.0865,51.2859,625.0865,718.727,1662.64,95.825,1662.64,1831.5168,-88.5021,51.3017,89.0361,167.632,0
844.1239,51.007,844.1239,923.9609,1901.3153,49.5136,1901.3153,1993.6871,-60.4892,54.1267,64.0589,147.7869,0
945.3795,31.818,945.3795,997.3212,2040.0782,76.2463,2040.0782,2163.2148,-17.4186,47.1587,40.5788,97.6746,0
988.3694,17.7981,988.3694,1015.4304,1938.6815,135.998,1938.6815,2187.1226,7.1696,44.3677,37.1159,93.5494,0
960.8803,28.073,960.8803,1009.0,1512.9929,109.5944,1512.9929,1702.4512,34.556,69.2168,64.6069,162.5964,0
964.4044,23.6613,964.4044,1002.9381,1176.8375,85.2464,1176.8375,1324.2021,41.869,49.5841,53.803,139.89,0
815.6898,75.0033,815.6898,903.8096,915.3683,66.3064,915.3683,1029.9922,29.9733,54.8622,48.3874,153.6674,0
676.5273,24.327,676.5273,716.8652,711.9924,51.573,711.9924,801.1489,49.2042,68.1361,71.4187,157.0807,0
581.2258,40.8355,581.2258,649.6736,553.8025,40.1138,553.8025,623.1499,38.8938,57.2295,52.4242,153.7842,0
436.781,47.1362,436.781,535.7249,430.7586,31.2033,430.7586,484.699,51.4863,33.9486,52.3118,101.2327,0
274.991,50.803,274.991,386.2607,335.0526,24.2702,335.0526,377.0085,45.3662,52.7305,54.8975,146.339,0
192.2122,30.4642,192.2122,259.4817,260.4861,18.6179,260.4861,290.3518,57.8672,55.3157,71.7695,131.5991,0
105.3222,28.0058,105.3222,151.4556,202.7353,14.6857,202.7353,228.1226,62.6821,55.1861,67.921,158.0605,0
11.1157,22.2243,18.6848,61.9578,135.6731,47.7014,137.3557,177.4375,34.9608,63.7199,61.1113,134.2826,0
-42.8306,27.2888,43.1673,98.3992,-103.2451,74.0467,107.6817,217.7993,35.4394,56.7931,57.3303,120.7396,0
62.739,53.1341,71.5108,120.0811,-304.4463,61.5579,304.4463,420.0833,16.1926,42.8376,38.313,106.6622,0
113.9771,61.0685,113.9771,194.4724,-425.548,44.1506,425.548,503.3093,12.4111,70.3302,62.6042,112.485,0
38.8108,51.2967,48.1792,151.4348,-495.632,39.4277,495.632,598.4634,7.2949,47.1692,42.8349,73.1829,0
43.7274,48.6979,57.7959,119.2659,-536.3705,40.2762,536.3705,604.3589,6.8904,55.3836,45.2038,114.9624,0
-86.0807,71.3207,93.5987,214.1421,-548.283,28.5522,548.283,589.8997,-2.062,50.3228,44.2919,88.7444,0
-244.3066,40.3961,244.3066,305.3286,-531.4249,31.0702,531.4249,577.0847,1.0877,43.2928,37.4958,76.1161,0
-342.7234,32.3898,342.7234,407.9036,-525.7641,23.1487,525.7641,566.7307,-8.1644,65.5167,57.4906,107.749,0
-394.2563,24.6374,394.2563,433.1116,-499.1088,32.71,499.1088,555.9805,1.0909,69.0277,61.1648,118.1315,0
-412.4096,19.8264,412.4096,460.2019,-479.9167,21.8752,479.9167,512.677,-15.9399,54.6098,46.6342,129.0128,0
-407.1081,26.7047,407.1081,468.47,-438.4843,30.46,438.4843,495.9602,-7.5369,59.0966,49.6612,126.9684,0
-400.8164,15.4239,400.8164,423.3987,-416.8048,21.3477,416.8048,452.8179,-23.912,54.6358,50.3977,133.0719,0
-352.7362,23.7969,352.7362,398.1599,-369.6198,24.9236,369.6198,409.3604,-10.0679,77.7714,69.2915,155.8779,0
-302.2989,34.4422,302.2989,351.395,-346.4346,27.1511,346.4346,398.5618,-25.0321,37.1996,38.4383,79.8373,0
-248.4992,25.6074,248.4992,296.8234,-303.0688,28.44,303.0688,359.7986,-7.3173,53.6855,45.6763,118.1132,0
-201.4993,16.4678,201.4993,227.2247,-274.2609,24.9282,274.2609,314.8064,-29.384,60.3884,59.9832,119.6116,0
-184.3262,11.7568,184.3262,210.0133,-237.3837,23.7495,237.3837,270.5542,-11.9578,51.2086,44.6866,105.1298,0
-172.7494,24.3215,172.7494,217.5687,-218.5055,22.5945,218.5055,260.9038,-25.9385,41.7987,40.2616,100.0747,0
-133.2236,30.5738,133.2236,176.9583,-183.547,27.6674,183.547,233.5862,-7.9778,63.366,51.6114,131.5288,0
-109.5804,20.3054,109.5804,145.9419,-180.6923,18.8824,180.6923,208.2612,-2.9358,54.3084,48.6553,84.0405,0
-87.8697,20.7401,87.8697,117.5984,-146.8956,27.3731,146.8956,182.3547,-4.3675,54.3119,48.7356,96.0577,0
-82.6979,22.433,82.6979,117.089,-138.6391,25.0713,138.6391,177.3459,-10.8248,39.8557,36.9934,73.1611,0
-55.1878,12.8068,55.1878,79.7471,-120.2959,22.9271,120.2959,156.4971,10.8875,51.2359,45.9506,100.46,0
-48.7641,18.6569,48.7641,86.4642,-113.2825,30.6997,113.2825,155.5555,-11.243,50.56,43.8501,112.5186,0
-22.978,24.8737,28.1454,64.2896,-89.5459,24.8181,89.5459,131.361,2.7529,53.6963,47.7798,91.7191,1
-11.7984,16.4539,16.6581,40.4332,-66.9529,29.203,66.9529,130.6576,-7.9617,64.6563,54.7389,131.6851,1
7.9184,17.8379,16.4877,39.9161,-54.0501,25.8104,54.0501,97.2511,10.3429,52.7822,45.2753,108.3986,1
15.4285,22.5238,22.7376,60.7498,-52.0009,35.0053,53.2412,113.1274,-10.9351,73.9699,61.0186,144.2274,1
61.9118,27.3227,61.9118,116.1305,-11.0557,64.2862,53.2971,125.235,1.5976,93.4479,73.147,200.6329,1
-10.7624,88.9522,77.0325,176.4617,-35.5882,129.7361,119.49,229.2623,11.2006,82.4929,67.7673,182.4552,1
-79.7049,64.8612,82.8141,234.0199,-57.949,74.8724,82.2172,172.751,45.3982,44.263,51.9947,121.1176,1
36.3367,205.6411,176.1098,364.3922,-32.2848,102.0797,83.7596,229.9316,-15.7776,103.4341,84.2728,198.0615,1
80.5056,131.3139,127.4477,304.4269,29.4864,149.9245,131.6338,279.4792,113.7222,142.3553,155.5321,324.3231,1
633.8151,342.2231,633.8151,1007.5179,91.6967,125.1993,121.531,367.4679,134.061,98.7007,142.2549,266.6277,1
1430.509,386.0905,1430.509,1925.6516,148.4843,154.1604,184.8848,359.1733,95.1719,196.9295,166.2636,476.4686,1
1595.0944,115.54,1595.0944,1794.833,824.7394,577.1765,824.7394,2013.9834,-14.9986,71.7621,56.9048,150.8798,1
1240.6981,89.8717,1240.6981,1396.0593,1736.6953,125.803,1736.6953,1954.166,-84.63,148.5013,109.9111,530.3926,1
965.0413,69.9022,965.0413,1085.8845,1350.8381,97.8479,1350.8381,1519.9915,-126.2274,178.1786,174.3557,495.5247,1
750.6295,54.3727,750.6295,844.624,1050.7103,76.1064,1050.7103,1182.281,-198.7143,118.9155,211.9027,436.1284,1
583.8554,42.292,583.8554,656.9663,817.2644,59.199,817.2644,919.603,-264.6559,152.7844,264.6559,546.6637,1
438.2148,80.4593,438.2148,511.0022,635.6851,46.0468,635.6851,715.2864,-167.8795,100.4308,171.8351,334.1125,1
-330.0565,401.4525,430.126,958.708,494.4484,35.8162,494.4484,556.3643,-125.9877,120.5322,141.4337,391.1615,1
-934.1307,221.3209,934.1307,1257.116,384.5913,27.8585,384.5913,432.7505,-45.2243,158.7382,131.5142,396.8656,1
-1131.6932,396.9975,1131.6932,1579.2881,299.1425,21.6692,299.1425,336.6018,-3.113,152.6132,117.8144,385.9166,1
-1134.7369,326.982,1134.7369,1710.041,232.6779,16.8546,232.6779,261.8152,18.4409,98.803,81.8771,206.7407,1
-1308.307,276.3727,1308.307,1894.7605,-288.9484,507.4899,472.8561,1051.6804,116.2519,158.5485,152.9652,451.4033,1
-1167.0513,226.8619,1167.0513,1511.8423,-1341.7092,183.5936,1341.7092,1787.5181,78.1469,113.7682,118.6632,299.3978,1
-1096.3967,183.1535,1096.3967,1507.6138,-1730.5841,170.6712,1730.5841,2078.6318,101.5997,81.4778,111.5706,252.5277,1
-965.8356,228.2717,965.8356,1282.6335,-1757.5601,223.9054,1757.5601,2127.0164,50.8515,102.9232,93.7513,218.853,1
-813.279,173.1774,813.279,1132.6365,-1371.7756,132.6692,1371.7756,1710.3987,74.1163,121.5724,116.769,268.6208,1
-682.9791,154.8692,682.9791,1001.511,-1388.3694,151.598,1388.3694,1731.9958,33.7784,132.6883,123.7496,206.0469,1
-409.8101,123.1479,409.8101,696.2023,-1281.4637,117.4246,1281.4637,1545.3638,35.4032,81.1448,78.9169,169.98,1
-410.3834,183.0052,410.3834,741.6943,-1193.4392,141.9876,1193.4392,1353.0291,1.4201,88.6843,74.5635,184.5657,1
-221.8439,310.7489,315.4887,723.4169,-966.1487,182.2312,966.1487,1200.1036,39.5278,80.7453,75.8574,159.7766,1
-60.8276,169.3065,158.3429,286.2033,-832.8999,134.3968,832.8999,1020.4118,14.7845,105.2334,85.9803,225.5358,1
