m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
148.602,88.07,29367.643,283.296,72.351,59.986,7478.498,169.193,185.416,192.372,53420.719,437.765,2
276.673,88.181,84323.656,436.277,99.151,72.178,13699.051,209.579,292.985,126.526,101848.859,588.618,2
193.348,84.888,44589.254,345.427,109.492,63.252,15789.691,208.372,400.174,131.46,177420.875,635.211,2
480.051,68.187,235098.453,629.419,91.211,77.586,11922.778,220.249,405.361,268.126,226932.375,985.733,2
426.662,85.278,189313.266,630.452,69.533,67.113,6322.217,156.496,283.96,239.411,106913.656,638.543,2
271.823,111.117,86234.602,494.963,73.165,76.476,7251.866,140.885,247.406,300.681,101052.391,727.456,2
65.293,64.076,5813.813,149.568,41.192,48.92,2561.554,100.896,179.842,223.139,57847.773,533.657,2
197.159,63.095,42852.75,314.052,42.454,56.499,3240.416,146.071,217.507,165.562,66294.891,437.075,2
257.599,75.802,72103.406,384.53,88.319,104.623,11968.836,302.616,275.892,245.898,116433.242,746.612,2
379.998,44.384,146368.453,455.083,105.393,142.151,21765.812,431.591,335.778,265.505,147740.984,741.135,2
368.333,55.607,138761.328,457.951,74.368,77.249,10007.144,269.735,323.299,190.902,134788.828,653.724,2
313.625,54.604,101342.148,407.943,64.307,66.27,5916.849,155.942,355.701,221.833,175721.797,703.48,2
341.82,31.284,117819.797,411.854,52.969,36.331,3965.326,126.211,220.485,136.943,63023.578,413.123,2
305.273,42.568,95003.672,376.344,57.693,61.182,5635.382,186.018,197.915,196.147,61193.305,521.419,2
200.907,62.729,44298.355,297.822,65.19,53.024,5553.444,132.974,167.571,148.54,36955.676,317.711,2
119.539,59.529,17833.418,217.495,51.745,51.403,4643.001,158.067,129.764,146.435,23720.602,328.458,2
61.762,38.098,4830.205,112.893,50.619,53.786,4306.598,139.845,113.853,127.817,18350.449,288.873,2
44.367,55.548,3129.654,109.121,41.553,52.885,3540.067,173.665,79.045,99.045,11337.597,295.784,2
46.721,31.819,3140.613,100.079,50.092,58.317,3738.282,128.295,120.549,136.703,19384.975,263.86,2
51.921,40.337,4026.887,131.531,42.532,47.706,2609.023,98.833,117.672,151.341,23064.703,390.207,2
51.958,59.413,4270.007,143.774,65.06,75.386,5816.999,146.109,108.303,114.029,15572.02,210.536,2
72.541,37.309,6427.988,131.194,31.114,32.891,1334.556,70.702,123.028,150.128,22592.055,277.277,2
142.249,56.52,23429.297,282.76,37.435,43.592,2116.972,92.735,110.322,94.047,17679.404,293.598,2
251.369,64.557,67353.977,355.095,58.605,71.13,5059.855,182.799,136.489,147.493,24059.633,259.972,2
272.228,66.529,78534.375,353.61,39.87,49.415,2443.359,108.442,111.975,123.76,22716.705,340.75,2
134.082,61.687,21783.398,254.144,35.074,43.905,1956.491,128.147,101.957,125.229,17177.498,361.103,2
40.518,44.685,2061.943,74.528,47.897,57.769,3659.761,145.786,128.912,135.473,26367.922,339.825,2
105.508,84.053,18196.871,333.748,46.129,57.859,3507.231,140.087,112.277,127.859,18865.092,258.931,2
159.283,56.856,28603.527,258.597,52.723,70.84,5231.997,168.536,137.353,182.772,33429.5,458.735,2
185.146,34.928,35499.109,236.847,40.754,51.133,2654.774,110.227,151.905,174.516,30829.937,345.307,2
221.188,66.096,53292.895,375.5,35.288,44.195,1992.098,93.767,129.277,137.652,23972.869,264.71,2
223.027,45.539,51815.031,317.571,69.184,81.873,6703.26,150.005,163.656,175.635,33560.047,267.651,2
222.634,41.509,51288.855,316.212,51.76,55.103,3575.165,119.413,198.457,226.868,55992.156,421.11,2
177.964,32.725,32742.092,252.539,41.634,44.069,2551.913,84.994,116.14,132.141,17983.516,285.542,2
146.983,57.281,24885.221,260.252,37.389,43.333,1974.2,92.243,69.496,79.297,8195.409,239.812,2
163.746,43.226,28681.102,242.089,43.411,50.097,2537.798,100.171,112.213,126.638,16524.48,268.708,2
110.132,31.106,13096.768,189.72,39.703,46.271,2143.033,80.665,99.041,117.603,14382.544,253.324,2
106.372,41.872,13068.31,193.198,39.807,47.644,2270.426,94.09,91.088,104.465,11611.129,218.095,2
87.512,52.472,10062.216,185.699,40.378,56.309,3172.297,165.419,147.402,160.109,29774.428,321.116,2
65.032,55.627,6436.61,159.547,33.235,38.882,1598.768,78.952,78.037,95.106,9935.972,282.812,2
72.844,48.997,6975.929,162.181,41.367,46.471,2900.47,125.367,122.629,138.905,22225.699,310.473,2
29.461,34.326,1293.72,66.462,48.051,59.281,3518.603,123.763,129.441,125.789,21386.695,270.244,2
45.621,57.272,3678.952,166.346,44.033,51.643,2763.59,107.138,115.803,132.201,26463.223,404.499,2
35.961,45.977,2222.454,113.081,32.031,27.833,1333.668,68.414,72.929,83.73,8330.015,246.706,2
28.992,31.955,1277.702,86.385,35.759,40.552,1734.529,91.532,77.201,81.177,9763.25,206.281,3
35.433,11.197,1380.85,61.509,20.718,23.991,595.858,50.312,36.914,36.359,1844.144,86.705,3
30.006,46.957,2253.243,140.585,26.282,28.713,1396.531,104.864,33.605,37.299,1657.979,91.93,3
82.421,91.348,8351.684,160.559,100.376,97.925,12459.195,167.139,79.999,89.619,8135.098,157.384,3
28.322,30.666,993.614,48.373,91.689,40.854,10075.87,171.196,130.992,59.987,20757.238,264.656,3
84.617,28.487,7971.535,138.524,99.381,23.686,10437.643,149.451,160.882,25.13,26514.449,209.33,3
151.683,28.906,23843.305,208.221,69.923,21.462,5349.822,108.828,144.344,17.914,21156.01,190.116,3
175.091,17.119,30950.035,208.319,51.061,18.851,2962.578,93.755,100.928,22.974,10714.357,152.823,3
192.127,25.082,37541.719,246.668,20.264,17.652,645.9,55.774,43.737,24.15,2496.172,96.853,3
152.959,24.588,24001.055,206.406,19.319,21.005,510.71,43.989,25.223,23.734,944.209,61.589,3
53.317,52.847,4563.155,161.236,25.57,25.747,1033.169,63.856,16.161,15.574,381.477,40.921,3
23.532,26.847,804.682,65.917,21.803,20.61,605.368,41.449,12.539,13.963,282.69,52.754,3
27.777,27.254,1406.374,95.288,39.557,18.301,1899.645,76.657,23.479,22.826,780.88,58.829,3
20.831,15.033,625.379,55.894,36.056,19.863,1694.589,77.166,43.058,30.777,2657.124,84.791,3
23.236,24.179,729.675,49.395,41.236,19.601,2084.642,90.328,29.961,20.049,1276.507,78.45,3
22.239,26.022,677.232,50.145,34.958,25.104,1617.055,66.639,52.498,15.013,2981.418,79.779,3
17.783,21.104,506.321,47.133,16.243,18.195,507.661,51.652,31.847,22.033,1499.688,74.501,3
16.15,22.923,538.801,67.903,38.665,29.647,2162.481,94.22,51.248,15.925,2879.988,77.592,3
20.98,23.613,592.57,55.16,32.599,20.959,1499.459,79.798,30.342,34.209,1284.156,73.853,3
18.444,21.102,579.848,57.715,30.825,12.398,1103.897,56.3,25.463,27.273,1013.305,68.179,3
22.017,14.2,638.346,42.784,29.467,18.461,1182.508,66.171,23.232,26.792,927.329,65.185,3
34.754,21.135,1497.764,60.412,16.404,12.544,399.669,43.574,26.842,18.247,909.903,46.719,3
13.741,16.287,265.348,38.31,10.946,12.019,185.557,32.015,20.345,18.72,499.811,35.531,3
21.923,26.81,774.9,67.819,19.3,20.874,534.053,47.214,19.244,14.366,478.538,38.505,3
45.675,16.694,2364.873,79.235,13.492,15.532,303.856,43.772,15.576,17.49,333.632,33.532,3
70.383,17.705,5267.272,114.382,19.761,19.137,520.451,50.694,19.215,21.351,497.361,41.256,3
57.17,26.771,3985.04,122.256,21.631,15.247,665.85,45.478,29.251,18.524,1198.758,67.325,3
48.143,27.048,3049.319,109.23,11.151,11.008,182.346,27.556,61.954,21.668,4307.821,97.14,3
65.216,25.968,4927.524,104.543,18.381,19.7,537.935,52.358,104.287,24.614,11481.693,139.435,3
46.716,16.724,2462.046,79.536,16.772,20.122,408.275,41.749,46.299,33.592,2769.268,89.201,3
58.871,25.124,4096.993,116.176,11.476,13.627,199.895,25.338,30.148,24.666,1231.334,66.658,3
23.991,23.393,1043.044,70.853,16.346,18.3,392.233,33.867,44.97,15.79,2271.595,68.056,3
41.177,22.015,2180.18,82.378,24.547,22.551,820.893,58.896,78.829,29.593,7089.807,125.101,3
36.065,9.382,1388.719,55.052,14.266,14.395,311.322,37.384,82.548,28.63,7633.902,154.456,3
22.029,20.936,801.647,58.545,11.883,14.736,217.159,33.05,96.205,20.031,9656.701,126.384,3
26.259,30.563,1498.924,105.788,14.406,18.986,375.627,49.473,48.32,19.138,2701.042,83.902,3
19.16,22.669,516.458,50.167,16.628,18.93,372.12,40.482,14.681,13.168,367.581,46.992,3
20.159,14.282,508.088,39.333,17.027,18.105,431.139,45.047,39.297,11.699,1681.121,66.887,3
12.585,14.26,244.208,36.067,15.319,16.62,315.568,33.948,31.654,15.103,1204.854,59.217,3
31.791,29.983,1423.219,69.626,16.388,16.415,367.666,44.97,12.135,14.637,245.968,36.565,3
26.672,30.814,1052.356,63.584,23.375,27.097,777.84,63.915,60.198,33.592,4752.264,117.392,3
60.983,68.806,5327.886,150.285,38.74,41.951,1831.024,67.287,38.322,20.398,1742.302,79.021,3
50.297,71.381,5101.353,155.293,35.213,44.674,2033.585,86.17,17.618,19.602,406.801,39.073,3
87.944,69.884,10492.299,201.381,54.867,76.151,6791.876,223.779,27.107,29.416,1032.166,60.514,3
108.078,121.79,14846.37,189.305,60.431,64.392,6408.23,180.988,80.548,89.985,8910.72,190.791,3
117.345,97.8,18129.771,258.389,84.701,92.114,11398.714,232.769,107.402,142.749,20518.18,310.051,3
311.625,198.114,136359.094,593.436,163.167,167.383,34474.984,305.06,82.328,96.239,9659.662,182.804,3
140.533,147.161,39795.488,494.49,301.701,204.783,111512.039,521.088,145.171,163.958,28017.27,321.961,3
128.032,138.487,21463.312,266.759,422.914,84.056,185921.516,570.151,146.282,133.691,30765.381,362.953,3
121.197,139.412,23889.385,453.742,408.062,63.171,170505.422,526.574,169.0,152.227,35510.336,387.158,3
164.158,142.668,36352.836,369.014,296.933,113.516,101055.203,485.17,116.796,116.608,18751.437,270.117,3
231.238,188.476,80825.492,529.442,81.064,90.655,11842.513,240.111,66.393,73.593,6682.089,185.494,3
150.187,122.622,30164.779,274.445,152.099,65.406,27412.18,305.109,88.971,103.318,11605.065,234.189,3
131.968,152.407,26932.758,349.859,222.012,82.804,56145.961,359.643,109.678,132.115,19041.182,297.603,3
160.554,228.944,55997.449,581.418,389.461,61.086,155411.406,517.83,80.185,64.929,9245.468,164.187,3
111.884,120.265,18999.9,267.551,410.789,65.404,173025.375,531.437,151.201,59.254,26372.846,247.187,3
186.413,191.634,60628.785,533.694,381.388,98.351,155129.984,534.147,164.069,98.492,36619.359,378.32,3
154.998,150.351,42112.852,617.457,283.711,53.389,83342.367,366.647,127.562,68.895,21018.645,248.642,3
122.072,141.839,26710.064,428.701,181.976,50.471,35662.395,283.953,113.056,67.91,17208.057,234.772,3
175.598,195.49,56858.273,555.86,112.733,90.484,16630.283,243.385,54.038,50.677,4287.039,148.597,3
186.388,223.374,51745.086,520.66,75.225,46.075,7574.92,163.529,62.626,46.348,5633.022,132.377,3
232.127,151.283,64055.852,395.652,35.207,32.424,1975.261,99.279,67.409,73.171,7006.36,176.803,3
281.292,192.507,89044.937,446.279,57.889,73.204,5549.876,194.253,73.894,48.898,7045.021,143.94,3
206.434,197.134,56768.371,479.905,51.411,63.185,3993.307,154.948,76.844,95.209,9142.253,187.023,3
161.738,165.335,31614.818,300.343,49.457,49.629,4396.907,155.926,73.503,90.135,8132.481,165.496,3
114.344,136.379,19506.602,349.889,40.056,47.961,2919.36,164.268,44.313,54.781,3145.749,130.229,3
158.025,210.619,48197.602,576.882,157.265,137.588,33571.871,339.682,84.752,97.673,10752.47,193.233,3
72.789,94.556,8943.949,231.205,250.454,38.951,64244.41,358.066,59.757,64.77,5033.43,163.197,3
117.063,105.967,24185.232,368.226,179.162,51.1,34710.172,273.351,61.006,71.386,5995.421,174.005,3
135.923,140.201,28303.971,347.786,142.132,44.141,22150.047,227.125,64.693,75.996,6536.507,178.205,3
120.742,92.658,23164.045,385.471,45.198,49.872,2929.537,103.801,57.318,54.332,4057.076,111.811,3
100.673,85.891,16947.25,357.978,25.059,32.073,1033.004,66.894,58.76,82.688,6935.802,221.59,3
106.845,61.854,15241.871,241.729,40.044,35.834,2312.484,117.521,36.582,35.565,2310.755,112.692,3
102.172,77.978,14940.688,270.842,35.115,43.361,1959.939,90.786,27.804,17.584,1012.899,54.588,3
58.863,66.115,5521.236,152.549,35.59,43.248,1891.782,89.29,37.442,45.889,2431.404,126.576,3
60.19,72.627,5297.433,159.18,34.615,40.591,1705.045,80.848,46.305,41.186,2773.799,98.274,3
50.684,46.615,4030.492,144.006,35.942,32.595,2143.109,124.029,36.741,42.279,2354.742,126.927,3
52.498,62.739,4000.306,123.453,32.98,39.484,1980.6,105.03,30.686,19.789,1282.823,64.328,3
74.126,93.591,8898.623,270.357,39.71,42.3,2306.21,90.545,23.178,28.334,841.161,73.213,3
64.668,69.968,5907.133,168.193,38.881,46.649,2513.567,105.989,27.57,37.549,1422.229,97.951,3
72.744,85.081,7335.144,189.928,26.788,22.708,1019.358,73.68,22.336,27.715,816.827,66.942,3
44.638,56.399,3190.536,137.515,27.542,26.918,1086.42,60.528,43.489,21.96,2373.583,83.802,3
49.465,47.101,3687.979,127.917,28.943,33.351,1166.67,67.815,60.487,39.138,4701.395,106.41,3
57.493,66.769,4745.237,138.564,38.996,28.425,1968.047,77.76,45.719,33.659,3099.657,88.808,3
59.279,69.007,4762.478,144.48,24.91,16.509,841.74,60.735,27.536,33.78,1186.923,73.209,3
54.87,59.119,4302.642,157.514,28.892,31.193,1172.219,73.988,30.627,34.597,1291.54,62.573,3
45.041,54.208,3303.594,140.108,58.694,43.749,4756.229,123.142,20.821,22.392,619.406,61.047,3
50.654,69.136,4784.14,169.396,433.331,108.079,199457.0,563.252,24.35,21.39,790.337,45.671,3
61.074,69.096,5489.279,143.049,564.242,41.924,320126.125,637.823,27.127,26.342,1104.309,65.255,3
46.87,57.138,3296.539,115.211,506.33,31.089,257336.266,555.946,30.206,35.922,1294.18,75.76,3
62.944,76.288,5827.252,163.101,423.224,54.761,182117.406,502.6,18.099,24.14,613.133,69.623,3
53.653,67.793,4811.679,188.838,244.028,67.375,64088.965,359.426,31.659,25.548,1558.152,72.01,0
59.572,66.513,4424.312,116.21,100.327,31.949,11086.354,161.519,29.92,32.297,1347.83,67.788,0
39.904,53.727,2888.6,124.065,34.487,32.719,1698.703,80.865,30.211,34.818,1371.267,73.646,0
55.292,72.373,5456.268,201.548,106.607,37.257,12688.009,174.73,30.927,39.351,1548.525,92.777,0
27.444,31.247,1070.111,63.706,201.542,37.993,42062.676,266.882,26.688,29.346,876.116,49.844,0
32.692,36.432,1387.293,57.239,311.649,24.42,97721.461,362.877,31.73,31.64,1431.761,80.854,0
28.432,30.405,1085.907,71.594,383.947,27.237,148157.406,428.182,37.873,32.405,1986.804,80.872,0
14.123,17.645,328.359,46.029,576.922,115.54,346188.469,788.379,35.846,36.702,2141.62,107.283,0
13.384,14.672,245.414,25.817,727.131,38.986,530238.75,795.46,16.245,18.334,397.242,39.577,0
66.119,50.548,6798.574,200.857,641.165,46.154,413223.188,714.658,23.08,26.239,756.718,54.846,0
209.385,21.912,44322.379,248.853,715.982,17.597,512939.688,758.231,29.771,34.539,1516.474,80.264,0
181.855,23.898,33642.316,237.863,511.494,86.42,269094.875,679.302,26.056,24.397,1050.291,68.773,0
276.405,133.121,94120.742,517.258,245.409,63.009,64195.898,360.765,17.88,21.833,533.605,56.174,0
482.215,71.92,237703.562,630.697,149.253,33.174,23376.926,218.543,32.735,20.357,1391.067,64.405,0
354.06,29.935,126254.594,392.428,169.481,22.437,29227.311,232.984,22.812,17.664,749.419,56.377,0
216.313,38.076,48240.984,300.045,147.503,11.354,21886.17,165.235,50.937,11.824,2734.337,66.982,0
77.12,37.334,7341.294,150.927,100.11,21.11,10467.72,138.569,33.692,40.218,1630.636,85.597,0
35.364,32.468,1874.947,92.791,30.321,30.554,1231.775,63.15,21.013,24.147,586.27,45.939,0
134.685,31.554,19135.699,174.764,57.78,60.09,4756.054,123.318,57.495,17.771,3621.461,98.786,0
197.457,33.136,40087.094,244.719,33.817,33.079,1531.986,71.307,18.86,16.392,530.15,45.338,0
233.776,11.655,54787.078,252.237,105.827,33.017,12289.42,164.661,40.934,17.871,1994.927,81.803,0
259.417,16.833,67580.352,288.156,198.15,21.553,39727.969,232.917,17.023,17.784,412.35,38.635,0
259.806,13.88,67691.586,295.391,255.302,24.064,65757.945,305.864,15.113,15.294,391.86,54.985,0
221.461,14.583,49257.711,259.15,291.96,22.885,85764.133,325.968,36.347,22.445,1778.597,73.748,0
194.791,13.165,38116.695,220.615,298.088,12.632,89016.039,329.023,32.435,17.924,1309.984,68.177,0
180.231,14.013,32679.533,210.392,289.001,16.198,83783.969,324.614,10.93,12.178,151.135,23.607,0
143.559,13.738,20797.828,162.136,277.979,11.425,77402.852,301.563,39.924,18.941,1952.724,88.813,0
115.314,15.522,13538.151,142.338,251.06,14.769,63249.145,284.127,33.419,16.277,1366.285,63.937,0
83.843,18.136,7358.581,115.536,225.833,17.357,51301.898,254.552,19.777,14.029,564.291,50.622,0
65.801,14.731,4546.75,94.963,190.392,10.72,36364.199,209.958,25.534,15.358,822.88,49.029,0
36.388,9.734,1418.806,52.969,172.623,21.065,30242.523,219.973,27.412,19.216,861.908,40.814,0
34.236,14.678,1387.582,73.685,141.585,12.436,20200.932,166.716,13.335,16.858,286.722,41.394,0
15.122,16.124,378.047,36.743,123.497,18.338,15587.77,157.998,23.041,17.08,732.757,50.524,0
12.972,12.355,268.172,34.77,95.704,15.308,9393.624,124.796,7.787,9.603,102.809,27.337,0
23.652,19.585,872.27,68.36,68.755,23.177,5264.371,118.321,16.457,14.305,410.627,42.178,0
32.884,12.594,1239.999,53.569,47.631,15.96,2523.439,83.24,24.394,12.144,735.725,49.064,0
21.966,14.738,615.24,44.381,21.497,14.079,654.446,47.508,12.483,14.558,216.032,33.763,0
49.805,14.843,2700.865,99.804,16.977,10.713,402.993,39.201,18.244,14.797,477.687,39.991,0
28.236,20.525,1201.068,78.016,19.3,23.188,582.076,47.785,36.512,20.981,1747.288,77.106,0
30.449,12.42,1081.427,54.724,20.122,18.882,564.349,46.23,43.108,11.381,1987.801,68.629,0
42.912,14.367,2047.816,70.843,10.407,10.963,178.143,28.834,41.853,14.837,1971.83,69.169,0
43.047,22.747,2332.557,88.005,21.938,18.01,784.129,60.669,28.001,18.333,1101.859,75.052,0
36.534,15.769,1583.417,62.062,23.947,8.84,651.596,53.727,16.757,17.444,338.821,32.534,0
31.317,15.487,1220.584,57.682,26.058,15.336,894.297,63.75,12.371,11.51,209.664,33.067,0
40.739,20.131,2064.96,77.241,22.675,16.322,777.475,54.571,12.961,15.813,252.547,34.809,0
31.139,16.353,1216.978,60.778,27.01,10.889,843.919,49.342,13.345,8.929,224.517,29.687,0
27.852,20.237,1131.617,73.37,32.874,23.327,1360.767,64.723,15.82,15.95,415.07,40.98,0
17.604,14.717,408.881,40.299,19.945,11.868,491.3,46.913,61.488,18.127,4109.322,101.416,0
20.232,16.13,610.669,51.244,25.789,19.216,877.854,56.421,61.648,11.658,3936.416,91.221,0
15.57,15.016,393.028,44.791,14.474,12.778,291.571,37.407,58.947,17.024,3764.519,91.15,0
15.769,8.728,324.847,29.253,17.936,18.771,536.151,53.589,47.753,12.665,2440.757,76.274,0
11.795,14.407,211.508,34.281,25.631,19.344,933.192,62.505,39.635,14.341,1776.611,74.772,0
11.218,10.888,191.435,30.661,28.63,14.704,972.472,54.724,18.303,16.096,565.06,49.671,0
16.54,15.077,435.791,43.5,22.902,18.451,726.129,45.51,13.197,14.817,221.572,29.6,0
10.286,14.631,217.635,36.828,19.968,12.803,508.612,44.166,24.568,12.405,712.429,47.579,0
17.313,16.741,468.254,47.83,18.739,7.557,408.255,37.51,22.179,16.385,712.799,50.964,0
15.472,14.397,321.758,35.355,21.982,13.294,651.425,48.106,28.627,11.854,960.024,57.547,0
17.808,18.499,442.335,56.599,19.013,14.288,496.596,40.038,30.707,13.308,1120.028,58.835,0
16.959,19.736,419.228,44.301,24.899,20.152,872.294,55.466,40.374,30.962,2161.61,85.094,0
10.557,11.565,173.542,24.032,20.68,17.428,651.333,50.888,61.672,13.416,3983.479,85.68,0
21.288,21.742,605.17,50.506,14.604,14.044,355.558,47.452,45.263,14.146,2248.807,72.441,0
15.85,18.9,404.345,54.725,15.676,18.099,470.929,50.938,34.487,11.854,1329.84,57.085,0
17.249,20.421,424.087,45.423,18.178,14.207,466.209,43.687,12.843,13.758,242.452,39.153,0
9.963,9.251,160.944,28.769,16.211,11.596,379.681,46.124,40.414,17.654,1944.983,72.635,0
15.045,11.903,324.478,41.773,13.779,12.989,298.546,40.205,43.457,11.236,2014.738,66.382,0
18.345,19.608,463.217,43.897,14.762,16.204,340.769,42.227,41.138,14.833,1912.351,81.906,0
13.516,20.478,431.181,56.482,15.459,20.446,478.949,66.699,31.638,11.612,1135.811,59.032,0
14.262,18.828,354.663,52.388,18.279,19.396,525.124,51.01,36.789,13.959,1548.295,63.737,0
18.483,18.959,495.872,44.704,9.48,12.763,165.521,33.042,38.805,10.556,1617.24,63.579,0
16.212,17.694,364.873,33.959,18.486,24.238,655.182,65.252,22.625,11.973,615.747,47.716,0
12.495,16.249,264.284,41.912,12.171,13.882,241.857,35.411,32.762,13.019,1242.82,51.54,0
16.451,19.281,380.697,36.257,12.772,15.553,244.549,35.974,43.057,14.823,2073.639,82.028,0
9.031,10.762,132.606,24.09,7.137,8.86,80.329,20.518,57.508,18.027,3632.182,89.419,0
15.583,17.684,362.117,39.95,13.129,14.48,259.541,35.05,83.234,11.976,7071.265,108.909,0
13.356,12.988,287.514,36.982,12.89,15.727,247.357,33.213,49.221,24.823,3034.999,85.823,0
15.732,17.384,323.41,33.145,20.194,18.881,569.67,45.62,18.781,11.622,444.908,36.336,0
13.818,16.132,282.889,38.602,13.983,16.514,288.781,34.988,11.335,14.476,240.653,39.617,0
14.218,16.659,280.935,39.591,16.649,19.564,383.9,36.299,21.122,18.143,631.057,45.881,0
7.835,9.719,94.614,22.007,13.382,15.8,356.029,53.509,20.316,24.696,630.181,53.873,0
18.224,20.694,558.486,64.586,9.871,11.573,141.119,24.03,13.214,10.491,242.27,35.06,0
11.88,13.385,228.321,33.86,14.217,17.901,373.593,48.795,27.187,15.173,881.004,46.739,0
9.206,12.161,148.072,29.369,11.283,13.215,174.889,23.586,22.443,18.484,803.512,53.24,0
9.825,11.967,158.073,26.89,10.447,9.173,159.15,26.571,22.775,19.662,721.294,59.774,0
13.998,17.08,303.272,45.243,10.543,14.307,213.661,45.307,14.197,17.139,403.503,53.353,0
12.02,14.028,199.159,27.641,14.783,15.307,298.952,33.318,24.101,29.555,894.757,69.39,0
10.509,10.423,206.203,29.729,12.575,9.677,226.531,35.9,53.267,9.677,2930.988,82.339,0
12.077,15.852,252.135,36.072,13.597,16.078,277.713,38.064,45.696,25.401,2733.317,85.168,0
14.264,16.754,334.453,39.588,12.654,14.715,222.446,31.782,46.828,19.424,2570.192,81.439,0
12.58,15.03,231.281,32.816,15.564,18.671,394.051,45.429,13.445,12.549,278.51,37.319,0
14.246,14.991,301.746,42.478,10.365,12.807,172.775,32.138,32.182,26.037,1522.289,66.157,0
16.058,19.169,368.127,40.704,16.705,19.286,429.875,44.687,32.44,10.867,1170.445,50.326,0
12.368,14.68,219.054,33.981,19.25,23.531,593.15,66.769,36.354,19.634,1699.297,77.231,1
12.607,14.758,238.879,32.523,8.118,9.541,96.268,20.241,31.493,24.268,1414.748,65.846,1
14.471,17.145,353.404,38.765,16.686,18.046,436.231,44.014,22.81,16.993,711.062,51.173,1
10.909,10.733,178.736,26.873,12.323,15.064,230.681,38.968,15.165,16.444,417.473,61.603,1
12.729,14.48,210.182,25.948,17.062,17.524,397.413,38.541,32.257,16.699,1319.357,56.35,1
14.369,15.58,265.329,30.901,10.994,12.572,177.614,37.011,29.718,10.569,994.874,46.833,1
14.312,13.802,297.217,35.906,11.103,13.224,218.107,40.416,18.027,13.86,475.966,46.295,1
10.259,11.996,177.001,38.63,12.104,14.465,213.584,32.415,31.363,13.6,1168.588,50.895,1
13.552,15.897,252.712,31.385,12.764,13.185,250.154,36.719,39.598,11.144,1692.215,63.318,1
12.888,15.548,311.469,52.821,11.079,13.683,224.999,33.678,40.419,19.637,1970.587,75.728,1
16.967,20.189,445.198,51.234,8.874,10.583,121.646,24.286,31.508,30.209,1609.883,89.31,1
8.957,10.734,118.339,19.139,18.13,18.953,442.432,38.464,30.3,26.698,1208.6,56.923,1
18.414,20.671,471.284,43.172,10.249,12.327,151.991,27.041,29.846,16.439,1143.797,61.857,1
12.49,8.84,198.133,26.838,11.571,13.519,205.273,32.563,41.814,17.245,2045.797,78.293,1
16.623,15.516,356.234,35.905,9.671,11.596,136.659,29.176,55.516,15.26,3314.921,83.45,1
11.877,10.058,203.039,31.56,8.513,10.966,125.898,26.338,62.432,30.198,4809.72,113.388,1
23.081,20.027,729.479,50.79,14.612,16.985,323.146,38.281,56.263,25.137,3797.376,88.019,1
18.177,14.257,510.566,48.516,14.619,16.531,289.796,33.486,58.753,26.583,4158.555,109.906,1
12.954,13.263,240.0,31.48,11.902,13.72,212.77,27.19,14.989,20.749,528.708,66.787,1
12.007,14.353,323.615,44.907,16.751,18.529,402.634,45.476,38.122,11.919,1595.349,63.417,1
11.998,11.743,215.905,29.992,15.689,18.378,339.27,32.29,25.934,26.858,1015.422,71.179,1
13.215,9.349,245.217,35.504,13.588,11.164,273.986,33.594,13.602,13.489,277.566,39.446,1
16.184,17.696,380.242,44.07,9.505,10.583,131.674,24.356,26.146,16.791,958.852,57.81,1
12.098,14.688,293.607,47.206,11.483,12.866,235.266,34.749,10.439,13.64,203.413,40.736,1
15.188,19.548,382.756,61.584,10.307,12.498,172.541,34.552,15.553,16.352,344.942,41.341,1
11.174,13.272,179.686,33.691,17.328,18.011,425.119,43.263,16.836,13.067,426.06,37.281,1
10.011,10.721,158.962,28.266,12.802,14.776,221.711,32.169,32.251,11.952,1182.961,53.011,1
9.42,10.08,131.39,22.174,10.996,11.609,167.324,24.547,18.058,15.126,460.053,43.541,1
16.274,19.147,367.556,44.402,19.503,24.449,694.823,65.614,21.813,12.358,628.533,51.544,1
10.63,13.025,175.643,29.518,11.74,12.184,207.567,34.691,22.27,24.086,777.502,51.356,1
10.105,7.879,142.29,27.07,12.864,15.24,252.966,29.967,19.427,18.808,572.752,43.182,1
12.066,12.225,201.969,27.072,19.128,18.359,598.897,56.908,13.478,12.847,280.193,38.237,1
10.101,10.794,153.911,31.591,15.342,16.322,379.519,42.296,24.187,9.364,672.691,46.309,1
20.517,23.803,579.56,54.175,16.612,18.059,430.46,47.558,27.85,13.284,952.076,50.288,1
10.438,12.755,175.984,27.818,13.634,13.288,271.896,28.53,26.266,11.914,830.472,48.641,1
12.726,14.724,266.981,38.488,11.581,11.9,207.159,28.092,15.699,11.895,335.657,34.189,1
22.376,18.601,591.6,52.015,16.092,18.795,386.818,43.168,13.334,16.46,276.237,37.462,1
8.458,6.9,105.035,22.145,12.987,15.325,239.01,32.842,21.903,16.894,632.775,52.909,1
13.429,15.56,245.613,30.816,17.481,20.864,435.581,47.166,24.962,13.98,772.933,49.855,1
13.32,14.329,332.78,43.156,8.76,11.252,136.232,25.897,12.762,14.733,314.8,43.389,1
14.163,16.828,284.58,33.068,15.725,20.603,424.589,52.767,15.757,12.182,336.478,40.008,1
13.149,13.993,252.68,33.097,10.72,12.386,201.534,36.813,32.372,16.398,1316.828,61.388,1
10.742,12.194,153.329,28.563,16.856,19.193,421.541,40.875,11.36,13.822,208.273,30.727,1
